filename,greek,english,level
"Duolingo_2026-03-31_14-58-01-070.png","Ακολούθησε το μονοπάτι νοτιοανατολικά.","Follow the path southeast.","B1"
"Duolingo_2026-03-31_14-58-01-540.png","Κατευθυνθείτε βορειοανατολικά.","Head northeast.","B1"
"Duolingo_2026-03-31_14-58-01-920.png","Επόμενος προορισμός: το σπίτι μου!","Next destination: my house!","A2"
"Duolingo_2026-03-31_14-58-02-860.png","Βλέπω το νότιο μέρος του κτηρίου.","I see the south side of the building.","A2"
"Duolingo_2026-03-31_14-58-04-380.png","Πώς μπορώ να πάω στο δυτικό κομμάτι της πόλης;","How can I go to the west part of the city?","A2"
"Duolingo_2026-03-31_14-58-05-240.png","Ο πατέρας μου μένει στο διπλανό σπίτι.","My father lives next door.","A2"
"Duolingo_2026-03-31_14-58-05-610.png","Πού είναι οι βόρειες περιφέρειες;","Where are the northern districts?","B1"
"Duolingo_2026-03-31_14-58-05-950.png","Ποιο είναι το μπροστινό παιδί;","Who is the child in front?","A2"
"Duolingo_2026-03-31_14-58-08-120.png","Κάνω μπάνιο τραγουδώντας.","I take a bath singing.","B1"
"Duolingo_2026-03-31_14-58-09-140.png","Ήρθα θέλοντας να είμαι μαζί σου.","I came wanting to be with you.","B1"
"Duolingo_2026-03-31_14-58-09-640.png","Οι μαθητές περνούν τις Κυριακές παίζοντας και τραγουδώντας.","The students spend Sundays playing and singing.","B1"
"Duolingo_2026-03-31_14-58-10-480.png","Ψάχνοντας βρίσκεις.","By searching, you find.","B1"
"Duolingo_2026-03-31_14-58-10-850.png","Αυτή ψάχνει για δουλειά ελπίζοντας να είναι κοντά στο σπίτι της.","She is looking for a job hoping it is near her house.","B1"
"Duolingo_2026-03-31_14-58-11-220.png","Ο θείος μου περπατάει μιλώντας στον εαυτό του.","My uncle walks talking to himself.","B1"
"Duolingo_2026-03-31_14-58-11-660.png","Δεν ήρθα πιστεύοντας ότι κοιμάσαι.","I did not come believing that you were sleeping.","B1"
"Duolingo_2026-03-31_14-58-12-180.png","Τη συνάντησα πηγαίνοντας προς το σπίτι μου.","I met her going towards my house.","B1"
"Duolingo_2026-03-31_14-58-12-950.png","Έπεσα προσπαθώντας να παίξω μαζί της.","I fell trying to play with her.","B1"
"Duolingo_2026-03-31_14-58-13-310.png","Η στιγμή δεν είναι πρέπουσα.","The moment is not appropriate.","B2"
"Duolingo_2026-03-31_14-58-14-170.png","Με πήρε τηλέφωνο ρωτώντας με γιατί.","She called me asking me why.","B1"
"Duolingo_2026-03-31_14-58-30-360.png","Οι στρατιώτες παρουσιάζονται αύριο.","The soldiers report for duty tomorrow.","B2"
"Duolingo_2026-03-31_14-58-30-770.png","Τα κοσμήματα φοριούνται και από γυναίκες και από άντρες.","The jewelry is worn both by women and men.","B2"
"Duolingo_2026-03-31_14-58-31-130.png","Σε τι αναφέρεται η εφημερίδα;","What is the newspaper referring to?","B1"
"Duolingo_2026-03-31_14-58-31-580.png","Πώς σχεδιάζονται αυτά τα έπιπλα;","How is this furniture designed?","B2"
"Duolingo_2026-03-31_14-58-32-950.png","Πολλά λέγονται αλλά λίγα γίνονται!","A lot is said but little is done!","B2"
"Duolingo_2026-03-31_14-58-33-320.png","Όλα αυτά απαγορεύονται.","All this is forbidden.","A2"
"Duolingo_2026-03-31_14-58-34-240.png","Εγώ πληρώνομαι κάθε δύο εβδομάδες.","I am paid every two weeks.","B1"
"Duolingo_2026-03-31_14-58-34-760.png","Σε τι αναφέρεται η εφημερίδα;","What is the newspaper referring to?","B1"
"Duolingo_2026-03-31_14-58-35-820.png","Το σπίτι σχεδιάζεται από τον αρχιτέκτονα.","The house is designed by the architect.","B1"
"Duolingo_2026-03-31_14-58-36-190.png","Αυτός πληρώνεται με την ώρα.","He is paid by the hour.","B1"
"Duolingo_2026-03-31_14-58-36-630.png","Δε γράφονται έτσι.","They are not written like that.","A2"
"Duolingo_2026-03-31_14-58-37-900.png","Λέγεται ότι είναι ο ξάδερφός σου.","It is said that he is your cousin.","B1"
"Duolingo_2026-03-31_14-58-38-490.png","Οι στρατιώτες παρουσιάζονται αύριο.","The soldiers report for duty tomorrow.","B1"
"Duolingo_2026-03-31_14-58-39-360.png","Αυτοί απορρίπτονται για αυτή τη δουλειά.","They are rejected for this job.","B1"
"Duolingo_2026-03-31_14-58-39-770.png","Η απάντησή μου εξαρτάται από την ερώτησή σου.","My answer depends on your question.","B1"
"Duolingo_2026-03-31_14-58-40-300.png","Ποια ξενοδοχεία θεωρούνται καλά στο κέντρο της πόλης;","Which hotels are considered good in the city center?","B1"
"Duolingo_2026-03-31_14-58-40-990.png","Πώς χρησιμοποιείται αυτή η συσκευή;","How is this device used?","B1"
"Duolingo_2026-03-31_14-58-41-380.png","Αυτοί κοιτάζονται αλλά δε μιλούν.","They look at each other but they don't talk.","A2"
"Duolingo_2026-03-31_14-58-41-820.png","Δε γράφονται έτσι.","They are not written like that.","A2"
"Duolingo_2026-03-31_14-58-43-170.png","Τα ελληνικά ομιλούνται.","Greek is spoken.","A2"
"Duolingo_2026-03-31_14-58-44-190.png","Αυτά τα παπούτσια φοριούνται και καλοκαίρι και φθινόπωρο.","These shoes are worn both in summer and in fall.","A2"
"Duolingo_2026-03-31_14-58-44-790.png","Οι καλοί φίλοι ποτέ δε χάνονται!","Good friends are never lost!","A2"
"Duolingo_2026-03-31_14-58-45-120.png","Το διαμέρισμα αυτό δεν πωλείται.","This apartment is not for sale.","B1"
"Duolingo_2026-03-31_14-58-45-470.png","Η ντουλάπα χρησιμοποιείται για τα ρούχα.","The wardrobe is used for clothes.","A2"
"Duolingo_2026-03-31_14-58-46-480.png","Ο εμπορικός στόλος πηγαίνει σε άλλες χώρες.","The merchant navy goes to other countries.","B1"
"Duolingo_2026-03-31_14-58-47-000.png","Το μάρμαρο είναι όμορφο.","Marble is beautiful.","A1"
"Duolingo_2026-03-31_14-58-48-300.png","Τι γλέντι ήταν αυτό!","What a party that was!","A2"
"Duolingo_2026-03-31_14-58-49-320.png","Χθες ήταν μια ημέρα γλεντιού.","Yesterday was a day of partying.","A2"
"Duolingo_2026-03-31_14-58-49-790.png","Πάλι λιακάδα;","Sunshine again?","A1"
"Duolingo_2026-03-31_14-58-50-370.png","Σε όλους αρέσει η φέτα με ελαιόλαδο!","Everybody likes feta cheese with olive oil!","A2"
"Duolingo_2026-03-31_14-58-50-750.png","Τα παιδιά παίζουν με τα δελφίνια και τις κουκουβάγιες.","The children are playing with the dolphins and the owls.","A2"
"Duolingo_2026-03-31_14-58-57-930.png","Το καλοκαίρι θα ξεκουράζομαι σε μια παραλία!","In the summer I will be relaxing on a beach!","B1"
"Duolingo_2026-03-31_14-58-58-920.png","Αυτοί θα βρίσκονται ήδη στο αεροδρόμιο.","They will already be at the airport.","B1"
"Duolingo_2026-03-31_14-58-59-480.png","Σήμερα δουλεύουμε αλλά αύριο θα ξεκουραζόμαστε !","Today we are working but tomorrow we will be resting!","B1"
"Duolingo_2026-03-31_14-58-59-850.png","Από 'δώ και πέρα, θα μαγειρεύω στο σπίτι.","From now on, I will be cooking at home.","B1"
"Duolingo_2026-03-31_14-59-00-270.png","Από 'δώ και πέρα, θα πληρώνομαι.","From now on, I will be getting paid.","B1"
"Duolingo_2026-03-31_14-59-00-870.png","Αυτοί θα βρίσκονται ήδη στο αεροδρόμιο.","They will already be at the airport.","B1"
"Duolingo_2026-03-31_14-59-01-370.png","Θα περιμένουν να τους πάρεις τηλέφωνο!","They will be waiting for you to call them!","B1"
"Duolingo_2026-03-31_14-59-05-530.png","Εμείς σηκώσαμε το βαρύ έπιπλο και το πήγαμε στο σαλόνι.","We lifted the heavy piece of furniture and took it to the living room.","B1"
"Duolingo_2026-03-31_14-59-06-170.png","Επιτέλους επέστρεψες αδελφέ μου!","You finally returned, my brother!","A2"
"Duolingo_2026-03-31_14-59-06-520.png","Πότε το παρουσιάσατε;","When did you present it?","A2"
"Duolingo_2026-03-31_14-59-07-030.png","Προσφέραμε ένα εκατομμύριο για το ακριβό κόσμημα.","We offered one million for the expensive piece of jewelry.","B1"
"Duolingo_2026-03-31_14-59-08-070.png","Οι φίλοι μας ήλπισαν ότι θα τους βοηθήσουμε.","Our friends hoped that we would help them.","B1"
"Duolingo_2026-03-31_14-59-09-260.png","Με σώσατε, σας αγαπάω.","You saved me, I love you.","A2"
"Duolingo_2026-03-31_14-59-09-630.png","Μας παρακάλεσαν να περιμένουμε εδώ.","They begged us to wait here.","B1"
"Duolingo_2026-03-31_14-59-10-390.png","Το κορίτσι ένιωσε καλά.","The girl felt well.","A2"
"Duolingo_2026-03-31_14-59-10-750.png","Ξεκίνησα να τρώω σαλάτες και σταμάτησα τα γλυκά!","I started eating salads and I stopped the sweets!","B1"
"Duolingo_2026-03-31_14-59-11-140.png","Προσπάθησα να του δώσω το δώρο.","I tried to give him the present.","B1"
"Duolingo_2026-03-31_14-59-12-020.png","Τα ρώσικα είναι πολύ ενδιαφέροντα.","Russian is very interesting.","A2"
"Duolingo_2026-03-31_14-59-12-930.png","Ο σύζυγος της θείας μου είναι Αιγύπτιος.","My aunt's husband is Egyptian.","A2"
"Duolingo_2026-03-31_14-59-13-670.png","Οι ΗΠΑ βρίσκονται στην Αμερική.","The USA is located in America.","A2"
"Duolingo_2026-03-31_14-59-14-220.png","Αυτές οι γυναίκες μιλούν Αγγλικά γιατί κατάγονται από την Αυστραλία.","These women speak English because they come from Australia.","B1"
"Duolingo_2026-03-31_14-59-14-560.png","Ομιλούνται ακόμα τα Αιγυπτιακά;","Is Egyptian still spoken?","B1"
"Duolingo_2026-03-31_15-01-03-130.png","Οι καλλιτέχνες σκέφτονται δημιουργικά.","Artists think creatively.","B1"
"Duolingo_2026-03-31_15-01-04-480.png","Θέλουμε απλώς να πιούμε καφέ.","We only want to drink coffee.","A2"
"Duolingo_2026-03-31_15-01-05-090.png","Ο ήλιος είναι χαμηλά γιατί είναι αργά το απόγευμα.","The sun is low because it is late in the afternoon.","A2"
"Duolingo_2026-03-31_15-01-05-440.png","Φυσιολογικά, ναι.","Normally, yes.","A2"
"Duolingo_2026-03-31_15-01-06-160.png","Αυτό το δώρο είναι ειδικά για εσένα.","This present is especially for you.","A2"
"Duolingo_2026-03-31_15-01-06-610.png","Το έβαλα κάπου, αλλά δε θυμάμαι.","I put it somewhere, but I don't remember.","A2"
"Duolingo_2026-03-31_15-01-14-960.png","Όχι κι άσχημα!","Not bad!","A2"
"Duolingo_2026-03-31_15-01-15-800.png","Πρέπει να το κάνω άμεσα!","I have to do it immediately!","A2"
"Duolingo_2026-03-31_15-01-16-210.png","Πόσο δημιουργικά γράφει αυτός ο συγγραφέας!","How creatively this writer writes!","B1"
"Duolingo_2026-03-31_15-01-16-920.png","Δεν τα πάμε καλά.","We don't get along.","A2"
"Duolingo_2026-03-31_15-01-18-150.png","Γράψε τον αριθμό σωστά!","Write the number correctly!","A2"
"Duolingo_2026-03-31_15-01-19-350.png","Φυσικά ξεκουράζομαι τα Σάββατα.","Of course I rest on Saturdays.","A2"
"Duolingo_2026-03-31_15-01-20-200.png","Εγώ αγαπώ όλα τα ζώα γενικά!","I love all animals in general!","A2"
"Duolingo_2026-03-31_15-01-20-590.png","Ο ηλεκτρολόγος ήρθε άμεσα.","The electrician came immediately.","B1"
"Duolingo_2026-03-31_15-01-21-030.png","Ο τοίχος είναι εντελώς μαύρος!","The wall is completely black!","A2"
"Duolingo_2026-03-31_15-01-21-450.png","Κάποτε θα το θέλεις.","Someday you will want it.","B1"
"Duolingo_2026-03-31_15-01-21-860.png","Φυσιολογικά.","Normally.","A2"
"Duolingo_2026-03-31_15-01-22-440.png","Σε νοιάζει πραγματικά;","Do you really care?","A2"
"Duolingo_2026-03-31_15-01-23-160.png","Αυτό το δώρο είναι ειδικά για εσένα.","This present is especially for you.","A2"
"Duolingo_2026-03-31_15-01-25-700.png","Κάποιοι άνθρωποι είναι ψεύτικοι.","Some people are fake.","A2"
"Duolingo_2026-03-31_15-01-26-090.png","Αυτοί είναι δημοφιλείς.","They are popular.","A2"
"Duolingo_2026-03-31_15-01-26-520.png","Πόσο χρήσιμα είναι αυτά τα βιβλία;","How useful are these books?","A2"
"Duolingo_2026-03-31_15-01-26-890.png","Η απάντησή του ήταν λανθασμένη.","His answer was wrong.","B1"
"Duolingo_2026-03-31_15-01-27-980.png","Το πάρκο είναι ιδιωτικό.","The park is private.","A2"
"Duolingo_2026-03-31_15-01-28-340.png","Τίποτα δεν είναι άχρηστο.","Nothing is useless.","A2"
"Duolingo_2026-03-31_15-01-29-390.png","Είστε ανίκανοι να διαβάσετε κάτι σωστά;","Are you incapable of reading something correctly?","B1"
"Duolingo_2026-03-31_15-01-29-790.png","Αυτό το σπίτι τούς είναι οικείο.","This house is familiar to them.","B2"
"Duolingo_2026-03-31_15-01-30-350.png","Είναι πολιτιστικό;","Is it cultural?","A2"
"Duolingo_2026-03-31_15-01-42-680.png","Αυτοί είναι οι άνθρωποι οι οποίοι με βοήθησαν.","These are the people that helped me.","B1"
"Duolingo_2026-03-31_15-01-43-260.png","Η γυναίκα της οποίας η τσάντα είναι ροζ.","The woman whose handbag is pink.","B1"
